"recordtype","tranid","trandate","item_internalid","item_quantity","LOT","‘qŒÉID","•iŽ¿‹æ•ªID"
"Other","DL20250902002153","20250908","D0718111","3","K202508281","1","2"
"Other","DL20250902002154","20250926","A6611Z21","20","I202509011","1","4"
"Other","DL20250902002155","20250926","A6611Z21","450","I202509011","1","4"
"Other","DL20250902002152","20250926","A6611Z21","20","I202509011","1","4"
"Other","DL20250902002157","20250926","A6611Z21","20","I202509011","1","4"
"Other","DL20250902002159","20250926","A6611Z21","20","I202509011","1","4"
"Other","DL20250902002158","20250926","A6611Z21","20","I202509011","1","4"
"Other","DL20250902002160","20250926","A6611Z21","36","I202509011","1","4"
"Other","DL20250902002161","20250926","A6611Z21","20","I202509011","1","4"
"Other","DL20250902002162","20250926","A6611Z21","20","I202509011","1","4"
"Other","DL20250902002164","20250926","A6611Z21","20","I202509011","1","4"
"Other","DL20250902002163","20250926","A6611Z21","450","I202509011","1","4"
"Other","DL20250902002165","20250926","A6611Z21","20","I202509011","1","4"
"Other","DL20250902002166","20250926","A6611Z21","450","I202509011","1","4"
"Other","DL20250902002168","20250926","A6611Z21","3","I202509011","1","4"
"Other","DL20250902002167","20250926","A6611Z21","20","I202509011","1","4"
"Other","DL20250902002171","20250926","A6611Z21","450","I202509011","1","4"
"Other","DL20250902002169","20250926","A6611Z21","20","I202509011","1","4"
"Other","DL20250902002170","20250926","A6611Z21","450","I202509011","1","4"
"Other","DL20250902002172","20250926","A6611Z21","9","I202509011","1","4"
"Other","DL20250902002173","20250926","A6611Z21","450","I202509011","1","4"
"Other","DL20250902002174","20250926","A6611Z21","20","I202509011","1","4"
"Other","DL20250903000050","20250926","A6611Z21","20","I202509011","1","4"
"Other","DL20250903000051","20250926","A6611Z21","20","I202509011","1","4"
"Procure20250910","PPJP202507030017-003","20250917","T2351511","500","0001JP20250815009443","1","1"
"Procure20250907","PPJP202506260013","20250910","A3301012","440","0001JP20250820011565","1","1"
"Procure20250910","PPJP202505060368","20250908","A1247N12","3700","0001JP20250820011293","1","1"
"Procure20250907","PPJP202505230033","20250917","A3872N11","1000","0001JP20250820011565","1","1"
"Procure20250904","PPJP202508140001","20250908","A24370A1","60","0001JP20250818004128","1","1"
"Procure20250904","PPJP202503110082","20250916","A3953N11","1600","0001JP20250818004129","1","1"
"Procure20250907","PPJP202507010021","20250910","A1636N63","210","0001JP20250820011565","1","1"
"Procure20250904","PPJP202507290174-003","20250910","A88E2N11","900","0001JP20250818004128","1","1"
"Procure20250904","PPJP202504270252-001","20250916","A3953N11","3000","0001JP20250818004129","1","1"
"Procure20250907","PPJP202507220054","20250910","A1636N63","360","0001JP20250820011565","1","1"
"Procure20250910","PPJP202502130029","20250916","A1237N22","1512","0001JP20250820011293","1","1"
"Procure20250904","PPJP202506240016","20250917","A1636N33","420","0001JP20250818004128","1","1"
"Procure20250904","PPJP202507170006-003","20250905","T2292N11","1000","0001JP20250818004129","1","1"
"Procure20250907","PPJP202501200018","20250917","A3872N11","1400","0001JP20250820011565","1","1"
"Procure20250904","PPJP202507010018","20250917","A1636N33","300","0001JP20250818004128","1","1"
"Procure20250904","PPJP202508050206-001","20250911","T8134321","30","0001JP20250818004129","1","1"
"Procure20250907","PPJP202507150211-001","20250916","A1645N11","64","0001JP20250820011565","1","1"
"MISC_ORDER_IN20250903","JPO-00000232","20250904","A91C8N21","1032","I202507291","1","4"
"Procure20250904","PPJP202507010054","20250917","A8355011","160","0001JP20250818004128","1","1"
"Procure20250904","PPJP202506240116-001","20250917","A1637N11","1980","0001JP20250818004129","1","1"
"Procure20250907","PPJP202507010019","20250918","A1636N53","210","0001JP20250820011565","1","1"
"Procure20250904","PPJP202507150165","20250917","A8355011","240","0001JP20250818004128","1","1"
"Procure20250904","PPJP202507140017-001","20250916","A2438NA1","79","0001JP20250818004129","1","1"
"Procure20250904","PPJP202507140017-001","20250916","A2438NA1","1","0001JP20250818004129","1","2"
"Procure20250907","PPJP202507290128","20250917","A81H6N11","240","0001JP20250820011565","1","1"
"Procure20250904","PPJP202507080417","20250916","B27375A1","80","0001JP20250818004128","1","1"
"Procure20250904","PPJP202507080315","20250917","A1645031","128","0001JP20250818004128","1","1"
"Procure20250904","PPJP202506240328-002","20250917","A3117011","144","0001JP20250818004129","1","1"
"Procure20250907","PPJP202507220221","20250917","A81H6N11","400","0001JP20250820011565","1","1"
"Procure20250904","PPJP202506240107","20250917","A1645061","320","0001JP20250818004128","1","1"
"Procure20250904","PPJP202507100006-001","20250917","A3957N21","420","0001JP20250818004129","1","1"
"Procure20250907","PPJP202506200005","20250909","T2353521","299","0001JP20250820011565","1","1"
"Procure20250910","PPJP202506030205","20250916","A1388N11","2016","0001JP20250820011293","1","1"
"Procure20250904","PPJP202507080319","20250916","A16450V1","256","0001JP20250818004128","1","1"
"Procure20250904","PPJP202507080344-001","20250922","A83H10A1","135","0001JP20250818004129","1","1"
"Procure20250907","PPJP202505230034","20250917","A3872N11","1060","0001JP20250820011565","1","1"
"SO_IN","RMA50007620250903495221","20250908","A1277011","10","RTN202509","1","2"
"MISC_ORDER_IN20250903","JPO-00000233","20250903","99018000065","4","JU2025","1","7"
"Procure20250904","PPJP202506170107","20250917","A1645031","256","0001JP20250818004128","1","1"
"Procure20250907","PPJP202501200019","20250917","A3872N11","2000","0001JP20250820011565","1","1"
"Procure20250904","PPJP202507010093","20250917","T8410N26","210","0001JP20250818004128","1","1"
"Procure20250907","PPJP202501200016","20250917","A3872N11","1400","0001JP20250820011565","1","1"
"Procure20250904","PPJP202507030012","20250910","A3957N11","560","0001JP20250818004128","1","1"
"Procure20250907","PPJP202507150145","20250917","T9149N22","250","0001JP20250820011565","1","1"
"Procure20250904","PPJP202507220106","20250917","A1645061","256","0001JP20250818004128","1","1"
"Procure20250907","PPJP202507150115","20250917","T8417520","648","0001JP20250820011565","1","1"
"Procure20250904","PPJP202507080311","20250916","A1645021","512","0001JP20250818004128","1","1"
"Procure20250907","PPJP202507290144","20250922","D0733111","32","0001JP20250820011565","1","1"
"Procure20250904","PPJP202506100277","20250917","A3117011","160","0001JP20250818004128","1","1"
"Procure20250907","PPJP202507290114","20250916","T9149N12","40","0001JP20250820011565","1","1"
"Procure20250904","PPJP202506170066","20250917","A3117011","96","0001JP20250818004128","1","1"
"Procure20250907","PPJP202507220139","20250916","A83570A0","160","0001JP20250820011565","1","1"
"Procure20250904","PPJP202507290132","20250916","A1645021","64","0001JP20250818004128","1","1"
"Procure20250907","PPJP202504010483","20250917","A2038N21","360","0001JP20250820011565","1","1"
"Procure20250904","PPJP202507080317","20250917","A1645051","448","0001JP20250818004128","1","1"
"Procure20250907","PPJP202507150124","20250918","A3145013","20","0001JP20250820011565","1","1"
"Procure20250904","PPJP202507170006-001","20250905","T2292N11","997","0001JP20250818004128","1","1"
"SO_IN","RMA50001420250903495786","20250908","A3954N11","1","RTN202509","1","2"
"MISC_ORDER_IN20250904","JPO-00000234","20250904","99018000470","100","JU2025","1","7"
"MISC_ORDER_IN20250904","JPO-00000234","20250904","99018000468","50","JU2025","1","7"
"Other","DL20250811000143","20251030","A1335011","480","0089JP20250901004760","1","4"
"Other","DL20250731000219","20251030","A1335011","1552","0089JP20250901004756","1","4"
"Other","DL20250731000220","20251030","A1335011","2080","0089JP20250901004758","1","4"
"Other","DL20250804000234","20251030","A1335011","15","0089JP20250901004741","1","4"
"Other","DL20250903000552","20250926","A6611Z21","20","I202509011","1","4"
"Other","DL20250903000553","20250918","A8663HQ1","8","I202508192","1","4"
"Other","DL20250903000554","20250908","D0718111","20","K202508281","1","1"
"Other","DL20250903000555","20250908","A83790A2","20","K202508282","1","1"
"Other","DL20250903000557","20250918","A8663HQ1","8","I202508192","1","4"
"Other","DL20250903000559","20250926","A6611Z21","20","I202509011","1","4"
"Other","DL20250903000556","20250926","A6611Z21","20","I202509011","1","4"
"Other","DL20250903000560","20250918","A8663HQ1","20","I202508192","1","4"
"Other","DL20250903000558","20250908","D0718111","20","K202508281","1","1"
"Other","DL20250903000561","20250926","A6611Z21","20","I202509011","1","4"
"Other","DL20250903000562","20250926","A6611Z21","20","I202509011","1","4"
"Other","DL20250903000564","20250926","A6611Z21","20","I202509011","1","4"
"Other","DL20250903000563","20250926","A6611Z21","10","I202509011","1","4"
"Other","DL20250903000566","20250926","A6611Z21","20","I202509011","1","4"
"Other","DL20250903000565","20250926","A6611Z21","20","I202509011","1","4"
"Other","DL20250903000567","20250926","A6611Z21","59","I202509011","1","4"
"Other","DL20250903000569","20250926","A6611Z21","20","I202509011","1","4"
"Other","DL20250903000568","20250926","A6611Z21","20","I202509011","1","4"
"Other","DL20250903000570","20250926","A6611Z21","20","I202509011","1","4"
"Other","DL20250903000571","20250926","A6611Z21","20","I202509011","1","4"
"Other","DL20250903000572","20250926","A6611Z21","20","I202509011","1","4"
"Other","DL20250903000573","20250926","A6611Z21","20","I202509011","1","4"
"Other","DL20250903000574","20250926","A6611Z21","20","I202509011","1","4"
"Other","DL20250903000575","20250926","A6611Z21","20","I202509011","1","4"
"Other","DL20250903000577","20250926","A6611Z21","20","I202509011","1","4"
"Other","DL20250903000576","20250926","A6611Z21","20","I202509011","1","4"
"Other","DL20250903000578","20250926","A6611Z21","20","I202509011","1","4"
"Other","DL20250903000579","20250926","A6611Z21","20","I202509011","1","4"
"Other","DL20250903000580","20250926","A6611Z21","20","I202509011","1","4"
"Other","DL20250903000581","20250926","A6611Z21","20","I202509011","1","4"
"Other","DL20250903000582","20250926","A6611Z21","20","I202509011","1","4"
"Other","DL20250903000583","20250926","A6611Z21","20","I202509011","1","4"
"Other","DL20250903000584","20250926","A6611Z21","20","I202509011","1","4"
"SO_IN","RMA50001420250904495859","20250908","T87B2N11","63","RTN202509","1","3"
"SO_IN","RMA50001420250904495859","20250908","T87B2N11","9","RTN202509","1","1"
"SO_IN","RMA50001420250904495859","20250908","T87B2N11","1","RTN202509","1","2"
"Procure20250909","PPJP202507080380","20250919","A83700A2","1050","0001JP20250821013477","1","1"
"Procure20250909","PPJP202506100281","20250918","A7726121","60","0001JP20250821013477","1","1"
"Procure20250909","PPJP202507080445","20250922","A2154521","48","0001JP20250821013477","1","1"
"Procure20250909","PPJP202504010475","20250918","A8339NA1","2040","0001JP20250821013477","1","1"
"Procure20250909","PPJP202507080366-003","20250918","A3955N11","160","0001JP20250821013477","1","1"
"Procure20250909","PPJP202507100002","20250912","A2438NA1","236","0001JP20250821013477","1","1"
"Procure20250909","PPJP202507080466-001","20250919","A2699N11","120","0001JP20250821013477","1","1"
"Procure20250909","PPJP202506270012","20250911","A3301012","400","0001JP20250821013477","1","1"
"Procure20250909","PPJP202507010101","20250919","A2699N21","240","0001JP20250821013477","1","1"
"Procure20250909","PPJP202507080367","20250918","A3955N21","1800","0001JP20250821013477","1","1"
"Procure20250909","PPJP202507080335","20250918","B2348122","90","0001JP20250821013477","1","1"
"Procure20250909","PPJP202507080367-002","20250918","A3955N21","2880","0001JP20250821013477","1","1"
"Procure20250909","PPJP202507080295","20250919","T9150N21","20","0001JP20250821013477","1","1"
"Procure20250909","PPJP202506240097","20250916","A83A2H11","160","0001JP20250821013477","1","1"
"Procure20250909","PPJP202507220134","20250918","A3062N21","30","0001JP20250821013477","1","1"
"Procure20250909","PPJP202504220232","20250918","A3871N11","200","0001JP20250821013477","1","1"
"Procure20250909","PPJP202508200047","20250912","A31X1011","1175","0001JP20250821013477","1","1"
"Procure20250909","PPJP202508200047","20250912","A31X1011","1","0001JP20250821013477","1","2"
"Procure20250909","PPJP202506170102","20250919","T9150N21","60","0001JP20250821013477","1","1"
"Procure20250909","PPJP202508210006","20250912","D23515F1","19","0001JP20250821013477","1","1"
"Procure20250909","PPJP202505190059","20250918","A3105016","32","0001JP20250821013477","1","1"
"Procure20250909","PPJP202508200049","20250918","A31X1021","744","0001JP20250821013477","1","1"
"Procure20250909","PPJP202507290126","20250918","A1289N11","50","0001JP20250821013477","1","1"
"Procure20250909","PPJP202505060296","20250912","A2658N11","160","0001JP20250821013477","1","1"
"Procure20250909","PPJP202507080419","20250918","D2325512","16","0001JP20250821013477","1","1"
"Procure20250909","PPJP202505060261","20250916","A31050A6","16","0001JP20250821013477","1","1"
"Procure20250909","PPJP202506240100","20250919","T9150N21","60","0001JP20250821013477","1","1"
"Procure20250909","PPJP202505060306-002","20250918","B2697N41","384","0001JP20250821013477","1","1"
"Procure20250909","PPJP202505130873","20250918","B2148N71","780","0001JP20250821013477","1","1"
"Procure20250909","PPJP202506100264","20250919","A3062N11","200","0001JP20250821013477","1","1"
"Procure20250909","PPJP202506170044","20250924","A31A3012","30","0001JP20250821013477","1","1"
"Procure20250909","PPJP202507220181","20250918","A1289N11","250","0001JP20250821013477","1","1"
"Procure20250909","PPJP202506240017","20250919","A1636N63","210","0001JP20250821013477","1","1"
"Procure20250909","PPJP202507080361-001","20250919","A1645N21","1280","0001JP20250821013477","1","1"
"Procure20250909","PPJP202507080392","20250918","A3955NQ1","400","0001JP20250821013477","1","1"
"Procure20250909","PPJP202507080306","20250919","A81H6N11","1040","0001JP20250821013477","1","1"
"Procure20250909","PPJP202507080467-001","20250919","A2699N21","120","0001JP20250821013477","1","1"
"Procure20250909","PPJP202507080372","20250919","D5100010","40","0001JP20250821013477","1","1"
"Other","TOJP202509040003","20250908","A3119011","3","RTN202509","1","1"
"Procure20250909","PPJP202507080360","20250918","A1645N11","1536","0001JP20250821013477","1","1"
"Procure20250909","PPJP202506240332","20250918","A7726121","120","0001JP20250821013477","1","1"
"Procure20250909","PPJP202507010100","20250919","A2699N11","240","0001JP20250821013477","1","1"
"Procure20250909","PPJP202505130866","20250918","B2633N71","1320","0001JP20250821013477","1","1"
"Other","DL20250904000046","20250926","A6611Z21","20","I202509011","1","4"
"Other","DL20250904000047","20250926","A6611Z21","20","I202509011","1","4"
"Other","DL20250904000045","20250926","A6611Z21","20","I202509011","1","4"
"Other","DL20250904000048","20250926","A6611Z21","177","I202509011","1","4"
